Date,Time,Open,High,Low,Close,Volume
14-03-2023,12:45,10046.48,10056.14,10040.46,10055.03,6531
14-03-2023,13:00,10055.03,10057.86,10043.89,10046.71,10529
14-03-2023,13:15,10046.71,10070.88,10044.03,10067.02,11235
14-03-2023,13:30,10067.02,10087.44,10062.37,10064.98,25139
14-03-2023,13:45,10064.98,10084.98,10061.96,10076.97,16983
14-03-2023,14:00,10076.97,10080.21,10075.68,10080.05,16067
14-03-2023,14:15,10080.05,10082.14,10070.48,10072.81,8193
14-03-2023,14:30,10072.81,10075.73,10053.97,10054.37,38331
14-03-2023,14:45,10054.37,10054.45,10038.46,10045.24,30751
14-03-2023,15:00,10045.24,10045.7,10023.45,10028.61,4563
14-03-2023,15:15,10028.61,10045.88,10020.43,10045.25,15040
14-03-2023,15:30,10045.25,10056.35,10035.73,10038.44,3135
15-03-2023,09:15,10049.88,10090.58,10043.28,10080.23,15501
15-03-2023,09:30,10080.23,10084,10076.46,10083.56,47665
15-03-2023,09:45,10083.56,10084.21,10074.35,10078.83,3923
15-03-2023,10:00,10078.83,10088.13,10074.21,10084.87,4797
15-03-2023,10:15,10084.87,10090.42,10083.49,10086.7,49594
15-03-2023,10:30,10086.7,10118.96,10085.57,10116.89,40802
15-03-2023,10:45,10116.89,10119.78,10096.12,10106.32,7308
15-03-2023,11:00,10106.32,10125.4,10098.38,10117.65,22218
15-03-2023,11:15,10117.65,10124.6,10114.47,10123.48,36590
15-03-2023,11:30,10123.48,10142.11,10121.02,10132.39,26029
15-03-2023,11:45,10132.39,10134.81,10121.79,10124.27,33744
15-03-2023,12:00,10124.27,10132.73,10123.09,10130.7,41298
15-03-2023,12:15,10130.7,10131.26,10113.11,10114.71,20309
15-03-2023,12:30,10114.71,10127.04,10109.45,10119.43,38711
15-03-2023,12:45,10119.43,10126.86,10107.33,10112.72,1553
15-03-2023,13:00,10112.72,10128.98,10107.63,10126.46,27578
15-03-2023,13:15,10126.46,10135.6,10124.06,10131.37,43232
15-03-2023,13:30,10131.37,10137.33,10123.84,10128.64,6759
15-03-2023,13:45,10128.64,10133.73,10123.2,10128.5,45528
15-03-2023,14:00,10128.5,10147.33,10122.32,10142.81,10792
15-03-2023,14:15,10142.81,10143.59,10138.94,10140.06,32758
15-03-2023,14:30,10140.06,10149.78,10116.84,10118.4,6786
15-03-2023,14:45,10118.4,10121.4,10108.54,10113.87,41024
15-03-2023,15:00,10113.87,10131.11,10113.14,10127.86,10217
15-03-2023,15:15,10127.86,10137.07,10111.41,10112.26,9258
15-03-2023,15:30,10112.26,10118.58,10109.85,10112.77,49435
16-03-2023,09:15,10149.61,10162.78,10140.4,10156.85,42409
16-03-2023,09:30,10156.85,10157.73,10149.58,10153.05,33570
16-03-2023,09:45,10153.05,10162.06,10139.66,10139.77,12811
16-03-2023,10:00,10139.77,10145.1,10135.43,10137.12,43358
16-03-2023,10:15,10137.12,10150.25,10136.13,10148.8,16211
16-03-2023,10:30,10148.8,10160.09,10145.52,10158.94,18420
16-03-2023,10:45,10158.94,10159.35,10136.38,10140.59,28198
16-03-2023,11:00,10140.59,10150.51,10136.87,10137.17,1392
16-03-2023,11:15,10137.17,10153.38,10134.59,10151.52,21184
16-03-2023,11:30,10151.52,10154.18,10138.74,10148.46,29807
16-03-2023,11:45,10148.46,10151.14,10140.3,10146.5,28587
16-03-2023,12:00,10146.5,10164.52,10141.58,10162.12,28044
16-03-2023,12:15,10162.12,10168.87,10160.71,10167.96,47796
16-03-2023,12:30,10167.96,10175.71,10167.49,10172.58,6766
16-03-2023,12:45,10172.58,10180.8,10170.08,10180.56,11428
16-03-2023,13:00,10180.56,10186.09,10173.04,10180.46,44873
16-03-2023,13:15,10180.46,10184.34,10175.46,10177.22,18733
16-03-2023,13:30,10177.22,10199.91,10172.6,10193.35,19029
16-03-2023,13:45,10193.35,10196.68,10190.3,10195.1,17231
16-03-2023,14:00,10195.1,10200.29,10178.39,10185.14,21543
16-03-2023,14:15,10185.14,10187.95,10168.53,10169.21,21774
16-03-2023,14:30,10169.21,10170.06,10139.33,10140.29,25269
16-03-2023,14:45,10140.29,10142.97,10139.27,10142.43,24155
16-03-2023,15:00,10142.43,10149.22,10139.76,10148.3,21294
16-03-2023,15:15,10148.3,10148.5,10132.79,10137.17,34794
16-03-2023,15:30,10137.17,10144.14,10136.51,10143.17,7778
17-03-2023,09:15,10092.97,10097.25,10078.9,10089.04,37250
17-03-2023,09:30,10089.04,10091.94,10076.87,10084.66,22393
17-03-2023,09:45,10084.66,10095.58,10072.77,10077.64,37439
17-03-2023,10:00,10077.64,10083.39,10073.01,10079.81,6737
17-03-2023,10:15,10079.81,10097.99,10070.79,10088.62,34551
17-03-2023,10:30,10088.62,10091.68,10079.78,10090.16,7258
17-03-2023,10:45,10090.16,10091.12,10069.96,10078.29,49388
17-03-2023,11:00,10078.29,10079.49,10051.4,10055.22,40813
17-03-2023,11:15,10055.22,10083.43,10044.34,10075.18,26250
17-03-2023,11:30,10075.18,10080.7,10069.26,10075.36,12068
17-03-2023,11:45,10075.36,10078.65,10055.39,10059.2,49410
17-03-2023,12:00,10059.2,10059.89,10048.15,10051.62,14290
17-03-2023,12:15,10051.62,10058.41,10048.75,10050.36,22284
17-03-2023,12:30,10050.36,10050.44,10022.15,10023.72,46362
17-03-2023,12:45,10023.72,10037.85,10022.08,10034.43,3246
17-03-2023,13:00,10034.43,10039.52,10033.14,10034.68,39458
17-03-2023,13:15,10034.68,10051.92,10032.92,10044.93,14580
17-03-2023,13:30,10044.93,10060.8,10040.53,10060.23,30953
17-03-2023,13:45,10060.23,10063.47,10054.54,10056.88,7330
17-03-2023,14:00,10056.88,10070.97,10055.85,10069.26,33012
17-03-2023,14:15,10069.26,10082.22,10068.87,10078.12,34451
17-03-2023,14:30,10078.12,10079.98,10048.4,10051.19,29626
17-03-2023,14:45,10051.19,10056.44,10035.67,10036.4,13791
17-03-2023,15:00,10036.4,10041.48,10010.8,10019.59,6176
17-03-2023,15:15,10019.59,10023.07,9997.35,10018.81,20028
17-03-2023,15:30,10018.81,10023.27,10014.3,10014.78,24793
20-03-2023,09:15,10103.73,10121.04,10099.47,10119.84,29194
20-03-2023,09:30,10119.84,10123.33,10108.69,10123.32,27952
20-03-2023,09:45,10123.32,10126.37,10110.29,10114.25,49453
20-03-2023,10:00,10114.25,10134.41,10107.72,10133.73,15740
20-03-2023,10:15,10133.73,10157.65,10124.45,10156.33,26467
20-03-2023,10:30,10156.33,10177.21,10150.97,10173.79,11556
20-03-2023,10:45,10173.79,10174.41,10151.55,10155.39,9539
20-03-2023,11:00,10155.39,10161.28,10153.26,10157.11,26638
20-03-2023,11:15,10157.11,10158.96,10125.07,10134.14,23440
20-03-2023,11:30,10134.14,10147.32,10130.37,10138.96,37692
20-03-2023,11:45,10138.96,10139.9,10127.53,10129.08,46108
20-03-2023,12:00,10129.08,10132.87,10117.78,10124.89,23875
20-03-2023,12:15,10124.89,10132.82,10122.03,10131.18,2654
20-03-2023,12:30,10131.18,10136.98,10111.78,10115.28,16494
20-03-2023,12:45,10115.28,10120.31,10092.57,10098.88,48242
20-03-2023,13:00,10098.88,10099.57,10078.25,10079.95,19858
20-03-2023,13:15,10079.95,10084.79,10074.99,10084.09,12396
20-03-2023,13:30,10084.09,10085.85,10079.56,10081.03,10086
20-03-2023,13:45,10081.03,10108.08,10076.54,10099.58,31100
20-03-2023,14:00,10099.58,10108.74,10098.99,10100.44,36265
20-03-2023,14:15,10100.44,10105.26,10087.09,10089.66,49614
20-03-2023,14:30,10089.66,10093.96,10070.16,10072.6,14452
20-03-2023,14:45,10072.6,10081.08,10069.29,10077.65,6270
20-03-2023,15:00,10077.65,10089.41,10072.17,10081.14,34509
20-03-2023,15:15,10081.14,10081.37,10065.6,10067.51,3209
20-03-2023,15:30,10067.51,10074.32,10065.81,10069.21,37005
21-03-2023,09:15,10162.98,10174.32,10160.18,10166.49,29951
21-03-2023,09:30,10166.49,10167.36,10148.01,10150.03,5564
21-03-2023,09:45,10150.03,10157.6,10148.91,10151.27,12368
21-03-2023,10:00,10151.27,10160.73,10149.66,10156.79,7698
21-03-2023,10:15,10156.79,10158.42,10152.82,10157.95,3856
21-03-2023,10:30,10157.95,10163.79,10155.16,10157.65,13243
21-03-2023,10:45,10157.65,10169.09,10156.92,10162.93,36141
21-03-2023,11:00,10162.93,10178.96,10159.68,10172.29,29778
21-03-2023,11:15,10172.29,10176.41,10158.27,10160.63,23795
21-03-2023,11:30,10160.63,10184.3,10150.41,10176.82,34198
21-03-2023,11:45,10176.82,10190.15,10173.43,10182.76,43770
21-03-2023,12:00,10182.76,10189.22,10178.97,10183.19,34697
21-03-2023,12:15,10183.19,10192.97,10175.22,10176.83,48571
21-03-2023,12:30,10176.83,10190.86,10176.45,10189.21,44879
21-03-2023,12:45,10189.21,10190.89,10184.58,10186.41,38600
21-03-2023,13:00,10186.41,10222.57,10185.4,10215.25,17506
21-03-2023,13:15,10215.25,10226.34,10205.05,10222.84,34326
21-03-2023,13:30,10222.84,10231.63,10211.52,10212.89,3088
21-03-2023,13:45,10212.89,10213,10205.27,10208.29,7528
21-03-2023,14:00,10208.29,10210.78,10200.5,10201.18,25151
21-03-2023,14:15,10201.18,10215.92,10197.17,10213.59,22073
21-03-2023,14:30,10213.59,10216.59,10186.97,10193.6,48930
21-03-2023,14:45,10193.6,10198.99,10184.44,10186.29,22975
21-03-2023,15:00,10186.29,10195.51,10185.65,10190.8,49935
21-03-2023,15:15,10190.8,10197.09,10181.35,10185.81,15605
21-03-2023,15:30,10185.81,10201.02,10183.35,10199.92,18856
22-03-2023,09:15,10161.3,10169.35,10158.61,10168.96,28275
22-03-2023,09:30,10168.96,10170.4,10156.77,10158.75,17456
22-03-2023,09:45,10158.75,10160.19,10141.19,10147.62,38147
22-03-2023,10:00,10147.62,10159.28,10139.17,10143.88,34198
22-03-2023,10:15,10143.88,10177.22,10139.31,10174.98,15387
22-03-2023,10:30,10174.98,10176.77,10173.55,10176.64,40281
22-03-2023,10:45,10176.64,10186.32,10170.68,10185.24,48913
22-03-2023,11:00,10185.24,10192.06,10177.16,10191.52,7689
22-03-2023,11:15,10191.52,10194.59,10185.86,10191.08,31131
22-03-2023,11:30,10191.08,10192.05,10187.62,10187.69,23497
22-03-2023,11:45,10187.69,10194.14,10178.13,10192.73,21812
22-03-2023,12:00,10192.73,10209.72,10191.05,10208.17,23024
22-03-2023,12:15,10208.17,10212,10206.39,10211.29,13291
22-03-2023,12:30,10211.29,10222.19,10206.09,10217.98,1121
22-03-2023,12:45,10217.98,10225.22,10214.24,10223.43,41887
22-03-2023,13:00,10223.43,10234.12,10208.79,10212.27,4931
22-03-2023,13:15,10212.27,10236.4,10205.86,10228.25,28864
22-03-2023,13:30,10228.25,10228.33,10205.7,10206.73,48704
22-03-2023,13:45,10206.73,10214.09,10205.6,10213.54,7570
22-03-2023,14:00,10213.54,10214.55,10206.66,10209.22,9620
22-03-2023,14:15,10209.22,10234.66,10208.23,10233.14,33863
22-03-2023,14:30,10233.14,10236.27,10222.12,10222.79,26060
22-03-2023,14:45,10222.79,10236.15,10220.89,10230.7,5429
22-03-2023,15:00,10230.7,10234.16,10221.37,10222.41,9394
22-03-2023,15:15,10222.41,10225.92,10208.38,10209.07,34026
22-03-2023,15:30,10209.07,10217.62,10207.17,10212.47,30369
23-03-2023,09:15,10205.95,10225.57,10199.61,10223.3,8856
23-03-2023,09:30,10223.3,10237.57,10217.47,10236.12,38856
23-03-2023,09:45,10236.12,10242.12,10233.46,10239.66,37107
23-03-2023,10:00,10239.66,10245.91,10238.15,10243.72,4379
23-03-2023,10:15,10243.72,10251.45,10241.96,10247.52,22399
23-03-2023,10:30,10247.52,10268.38,10242.94,10266.71,46666
23-03-2023,10:45,10266.71,10267.67,10262.96,10263.87,29238
23-03-2023,11:00,10263.87,10272.65,10260.58,10271.63,15451
23-03-2023,11:15,10271.63,10273.46,10264.6,10267.88,33311
23-03-2023,11:30,10267.88,10276.84,10264.4,10265.68,3717
23-03-2023,11:45,10265.68,10281.57,10257.59,10275.74,44961
23-03-2023,12:00,10275.74,10279.42,10245.25,10245.94,36477
23-03-2023,12:15,10245.94,10248.75,10211.72,10223.12,14658
23-03-2023,12:30,10223.12,10233.94,10212.78,10213.77,26242
23-03-2023,12:45,10213.77,10233.91,10211.99,10230.73,17469
23-03-2023,13:00,10230.73,10242.03,10219.48,10221.19,46401
23-03-2023,13:15,10221.19,10250.29,10219.49,10239.48,49123
23-03-2023,13:30,10239.48,10239.83,10223.93,10229.98,44859
23-03-2023,13:45,10229.98,10244.03,10224.23,10239.8,14651
23-03-2023,14:00,10239.8,10260.53,10233.97,10259.45,25661
23-03-2023,14:15,10259.45,10261.76,10245.54,10253.3,47140
23-03-2023,14:30,10253.3,10253.97,10246.79,10249.14,21302
23-03-2023,14:45,10249.14,10250.17,10225.38,10231.65,36959
23-03-2023,15:00,10231.65,10262.22,10229.91,10258.21,11213
23-03-2023,15:15,10258.21,10259.91,10244.51,10245.98,36852
23-03-2023,15:30,10245.98,10257.24,10241.54,10249.54,6551
24-03-2023,09:15,10185.02,10187.17,10183.16,10186.06,3050
24-03-2023,09:30,10186.06,10191.84,10173.05,10173.85,2127
24-03-2023,09:45,10173.85,10183.19,10171.73,10177.97,24355
24-03-2023,10:00,10177.97,10185.27,10177.24,10181.88,42896
24-03-2023,10:15,10181.88,10184.91,10176.79,10180.41,20717
24-03-2023,10:30,10180.41,10183.54,10167.21,10171.61,40842
24-03-2023,10:45,10171.61,10184.55,10169.31,10178.92,7062
24-03-2023,11:00,10178.92,10180.76,10160.43,10168.7,38392
24-03-2023,11:15,10168.7,10179.32,10161.88,10162.24,25585
24-03-2023,11:30,10162.24,10166.46,10155.28,10155.98,4561
24-03-2023,11:45,10155.98,10162.16,10154.58,10162.06,34673
24-03-2023,12:00,10162.06,10162.55,10153.98,10160.37,7819
24-03-2023,12:15,10160.37,10161.11,10154.11,10154.33,13206
24-03-2023,12:30,10154.33,10163.86,10142.82,10149.24,35435
24-03-2023,12:45,10149.24,10157.14,10147.37,10156.11,44217
24-03-2023,13:00,10156.11,10178.23,10153.78,10175.45,2297
24-03-2023,13:15,10175.45,10183.06,10174.18,10176.84,10142
24-03-2023,13:30,10176.84,10180.63,10164.93,10178.14,41365
24-03-2023,13:45,10178.14,10185.33,10175.74,10181.31,24626
24-03-2023,14:00,10181.31,10188.7,10178.84,10183.89,11654
24-03-2023,14:15,10183.89,10189.5,10180.22,10180.99,45925
24-03-2023,14:30,10180.99,10182.77,10165.95,10170.67,29406
24-03-2023,14:45,10170.67,10195.34,10168.16,10189.21,7019
24-03-2023,15:00,10189.21,10199.87,10186.71,10194.52,19019
24-03-2023,15:15,10194.52,10197.09,10187.81,10188.87,18183
24-03-2023,15:30,10188.87,10191.7,10179.26,10180.57,5013
27-03-2023,09:15,10264.13,10271.33,10261.21,10270.07,20009
27-03-2023,09:30,10270.07,10271.93,10262.61,10263.62,28479
27-03-2023,09:45,10263.62,10279.19,10254.79,10277.31,18304
27-03-2023,10:00,10277.31,10289.1,10249.99,10255.78,17514
27-03-2023,10:15,10255.78,10262.11,10255.18,10256.65,24191
27-03-2023,10:30,10256.65,10261.75,10250.18,10261.62,7696
27-03-2023,10:45,10261.62,10264.32,10245.62,10255.66,17554
27-03-2023,11:00,10255.66,10259.33,10246.75,10249.17,20386
27-03-2023,11:15,10249.17,10257.93,10237.89,10239.96,25507
27-03-2023,11:30,10239.96,10242.02,10235.22,10237.79,42240
27-03-2023,11:45,10237.79,10243.92,10232.72,10239.37,37860
27-03-2023,12:00,10239.37,10239.63,10217.31,10224.66,7517
27-03-2023,12:15,10224.66,10231.91,10221.98,10225.5,13026
27-03-2023,12:30,10225.5,10226.17,10216.97,10218.04,16733
27-03-2023,12:45,10218.04,10221.47,10195.66,10197.87,38736
27-03-2023,13:00,10197.87,10203.43,10197.14,10202.13,12898
27-03-2023,13:15,10202.13,10228.27,10200.74,10224.56,30150
27-03-2023,13:30,10224.56,10237.13,10222.12,10229.86,3689
27-03-2023,13:45,10229.86,10238.86,10223.27,10231.52,43975
27-03-2023,14:00,10231.52,10246.06,10225.88,10243.02,6049
27-03-2023,14:15,10243.02,10255.02,10231.96,10232.93,35698
27-03-2023,14:30,10232.93,10234.26,10224.78,10230.82,38677
27-03-2023,14:45,10230.82,10239.64,10222.88,10229.69,28229
27-03-2023,15:00,10229.69,10234.25,10215.51,10220.33,29577
27-03-2023,15:15,10220.33,10228.01,10214.68,10225.29,4644
27-03-2023,15:30,10225.29,10235.59,10215.36,10218.73,19194
28-03-2023,09:15,10208.5,10220.1,10196.06,10217.72,21111
28-03-2023,09:30,10217.72,10221.58,10213.53,10216.41,47833
28-03-2023,09:45,10216.41,10223.47,10195.27,10196.21,29482
28-03-2023,10:00,10196.21,10204.91,10194.65,10200.11,43626
28-03-2023,10:15,10200.11,10201.63,10181.79,10183.58,42191
28-03-2023,10:30,10183.58,10184.64,10181.83,10182.61,1889
28-03-2023,10:45,10182.61,10182.97,10166.46,10168.48,27196
28-03-2023,11:00,10168.48,10172.66,10167.26,10170.93,4994
28-03-2023,11:15,10170.93,10175.04,10152.77,10153.44,2651
28-03-2023,11:30,10153.44,10159.14,10142.09,10156.14,35897
28-03-2023,11:45,10156.14,10168.36,10152.65,10167.86,47200
28-03-2023,12:00,10167.86,10169.14,10160.86,10166.87,30565
28-03-2023,12:15,10166.87,10171.11,10159.15,10163.83,4222
28-03-2023,12:30,10163.83,10171.15,10149.04,10154.82,11200
28-03-2023,12:45,10154.82,10159.67,10133.7,10138.18,38740
28-03-2023,13:00,10138.18,10139.34,10128.67,10135.49,3321
28-03-2023,13:15,10135.49,10151.78,10129.37,10151.48,37087
28-03-2023,13:30,10151.48,10155.41,10121.9,10123,48920
28-03-2023,13:45,10123,10134.06,10115.27,10116.98,5269
28-03-2023,14:00,10116.98,10121.48,10091.15,10105.55,28807
28-03-2023,14:15,10105.55,10114.32,10104.08,10113.86,30408
28-03-2023,14:30,10113.86,10126.35,10085.09,10089.01,11321
28-03-2023,14:45,10089.01,10114.55,10087.99,10112.83,31452
28-03-2023,15:00,10112.83,10118.91,10102.44,10106.34,26864
28-03-2023,15:15,10106.34,10112.15,10089.71,10090.49,7661
28-03-2023,15:30,10090.49,10106.39,10083.72,10093.23,33654
29-03-2023,09:15,10100,10113.09,10092.95,10106.95,48774
29-03-2023,09:30,10106.95,10112.9,10100.61,10103.42,45882
29-03-2023,09:45,10103.42,10113.53,10097.1,10111.44,49826
29-03-2023,10:00,10111.44,10120.92,10110.89,10120.74,49594
29-03-2023,10:15,10120.74,10126.21,10115.34,10123.1,33249
29-03-2023,10:30,10123.1,10133.54,10114.22,10128.66,34880
29-03-2023,10:45,10128.66,10130.27,10111.49,10112.29,35414
29-03-2023,11:00,10112.29,10116.36,10077.42,10079.22,6950
29-03-2023,11:15,10079.22,10085.17,10073.93,10081.64,44725
29-03-2023,11:30,10081.64,10096.43,10076.23,10088.22,5728
29-03-2023,11:45,10088.22,10088.77,10074.32,10077.51,15770
29-03-2023,12:00,10077.51,10081.66,10058.94,10060.11,43679
29-03-2023,12:15,10060.11,10060.98,10056.64,10060.11,16008
29-03-2023,12:30,10060.11,10070.73,10058.37,10065.73,34989
29-03-2023,12:45,10065.73,10076.02,10062.84,10069.45,2911
29-03-2023,13:00,10069.45,10076.21,10060.97,10062.96,48219
29-03-2023,13:15,10062.96,10065.83,10058.42,10059.45,32120
29-03-2023,13:30,10059.45,10064.9,10042.45,10049.3,8219
29-03-2023,13:45,10049.3,10054.97,10036.42,10042.92,39099
29-03-2023,14:00,10042.92,10047.13,10028.24,10034.11,20908
29-03-2023,14:15,10034.11,10045.27,10032.34,10033,49287
29-03-2023,14:30,10033,10039.03,10032.66,10034.61,27341
29-03-2023,14:45,10034.61,10038.16,10020.05,10031.8,3427
29-03-2023,15:00,10031.8,10042.11,10021.39,10037.14,28401
29-03-2023,15:15,10037.14,10037.71,10032.35,10032.65,31221
29-03-2023,15:30,10032.65,10038.27,10024.77,10025.2,22406
30-03-2023,09:15,10056.4,10101.75,10048.79,10090.58,34607
30-03-2023,09:30,10090.58,10098.08,10086.94,10096.15,23154
30-03-2023,09:45,10096.15,10098.2,10089.48,10093.95,21194
30-03-2023,10:00,10093.95,10097.5,10092.38,10095.67,17935
30-03-2023,10:15,10095.67,10115.55,10095.62,10110.44,2582
30-03-2023,10:30,10110.44,10114.35,10100.13,10100.2,24516
30-03-2023,10:45,10100.2,10110.89,10098.98,10106.61,18551
30-03-2023,11:00,10106.61,10111.22,10103.61,10108.24,41605
30-03-2023,11:15,10108.24,10115.56,10101.89,10104.79,10884
30-03-2023,11:30,10104.79,10111.16,10100.33,10104.72,1392
30-03-2023,11:45,10104.72,10110.12,10095.29,10096.83,8238
30-03-2023,12:00,10096.83,10109.62,10079.31,10084.66,16541
30-03-2023,12:15,10084.66,10085.37,10079.62,10079.83,27352
30-03-2023,12:30,10079.83,10087.25,10072.88,10086.77,3120
30-03-2023,12:45,10086.77,10103.4,10084.12,10101.31,7334
30-03-2023,13:00,10101.31,10104.15,10093.73,10098.1,13913
30-03-2023,13:15,10098.1,10105.21,10096.97,10102.51,43130
30-03-2023,13:30,10102.51,10118.54,10088.37,10094.67,35387
30-03-2023,13:45,10094.67,10099.19,10089.71,10096.79,41362
30-03-2023,14:00,10096.79,10099.33,10084.25,10087.05,43892
30-03-2023,14:15,10087.05,10089.3,10081.23,10081.58,48487
30-03-2023,14:30,10081.58,10091.83,10075.39,10085.32,1596
30-03-2023,14:45,10085.32,10088.12,10075.3,10083.71,37437
30-03-2023,15:00,10083.71,10084.95,10061.28,10063.65,27691
30-03-2023,15:15,10063.65,10068.43,10062.84,10065.85,33386
30-03-2023,15:30,10065.85,10072.06,10063.93,10070.71,39880
31-03-2023,09:15,10040.5,10063.93,10039.45,10063.2,22615
31-03-2023,09:30,10063.2,10069.99,10047.93,10049.25,21833
31-03-2023,09:45,10049.25,10068.88,10049.06,10062.24,40531
31-03-2023,10:00,10062.24,10064.5,10060.12,10060.57,35603
31-03-2023,10:15,10060.57,10084.76,10058.04,10073.94,38869
31-03-2023,10:30,10073.94,10084.08,10071.68,10082.38,2606
31-03-2023,10:45,10082.38,10086.83,10075.09,10078.15,9093
31-03-2023,11:00,10078.15,10102.1,10073.93,10101.56,12008
31-03-2023,11:15,10101.56,10101.82,10099.68,10100.89,30598
31-03-2023,11:30,10100.89,10105.87,10093.88,10105.11,20502
31-03-2023,11:45,10105.11,10122.3,10103.98,10112.27,42323
31-03-2023,12:00,10112.27,10113.61,10102.7,10110.64,16562
31-03-2023,12:15,10110.64,10128.38,10110.14,10120.8,48714
31-03-2023,12:30,10120.8,10123.79,10114.65,10117.06,35886
31-03-2023,12:45,10117.06,10131.93,10113.08,10120.67,11304
31-03-2023,13:00,10120.67,10134.64,10119.5,10134.44,31243
31-03-2023,13:15,10134.44,10139.51,10129.71,10131.88,36416
31-03-2023,13:30,10131.88,10132.32,10106.92,10107.64,27376
31-03-2023,13:45,10107.64,10116.76,10105.04,10112.26,45725
31-03-2023,14:00,10112.26,10118.06,10102.54,10113.13,32035
31-03-2023,14:15,10113.13,10133.53,10110.31,10131.64,37865
31-03-2023,14:30,10131.64,10139.15,10113.57,10115.95,12882
31-03-2023,14:45,10115.95,10118.54,10111.53,10111.99,46867
31-03-2023,15:00,10111.99,10120.22,10108.17,10117.4,40792
31-03-2023,15:15,10117.4,10119.28,10094.06,10098.07,49444
31-03-2023,15:30,10098.07,10108.71,10096.14,10102.73,5160
03-04-2023,09:15,10091.21,10103.62,10088.44,10100.55,7274
03-04-2023,09:30,10100.55,10104.5,10088.58,10089.28,45525
03-04-2023,09:45,10089.28,10091.77,10076.42,10080.78,8429
03-04-2023,10:00,10080.78,10087.87,10074.07,10074.09,44648
03-04-2023,10:15,10074.09,10079.23,10070.28,10076.2,26952
03-04-2023,10:30,10076.2,10083.71,10066.42,10081.51,22880
03-04-2023,10:45,10081.51,10102.93,10074.55,10097.33,37690
03-04-2023,11:00,10097.33,10104.67,10096.44,10104.27,19417
03-04-2023,11:15,10104.27,10112.59,10104.22,10107.25,46041
03-04-2023,11:30,10107.25,10121.31,10103.62,10111.46,48154
03-04-2023,11:45,10111.46,10122.6,10106.87,10116.41,3804
03-04-2023,12:00,10116.41,10117.64,10106.78,10109.56,26656
03-04-2023,12:15,10109.56,10115.34,10100.34,10103.39,40899
03-04-2023,12:30,10103.39,10145.81,10093.23,10133.63,11860
03-04-2023,12:45,10133.63,10134.74,10125.51,10125.73,39064
03-04-2023,13:00,10125.73,10130,10114.69,10116.5,43876
03-04-2023,13:15,10116.5,10117.48,10090.83,10095.66,37851
03-04-2023,13:30,10095.66,10097.01,10075.85,10078.69,23620
03-04-2023,13:45,10078.69,10089,10076.82,10084.57,1060
03-04-2023,14:00,10084.57,10090.47,10070.72,10082.04,33774
03-04-2023,14:15,10082.04,10091.52,10079.85,10083.71,19463
03-04-2023,14:30,10083.71,10095.41,10068.12,10072.19,23642
03-04-2023,14:45,10072.19,10099.28,10064.95,10097.97,8630
03-04-2023,15:00,10097.97,10124.97,10093.91,10121.15,34106
03-04-2023,15:15,10121.15,10122.5,10105.63,10117.71,10759
03-04-2023,15:30,10117.71,10117.89,10101.24,10109.39,8977
04-04-2023,09:15,10046.18,10058.02,10040.9,10057.54,3460
04-04-2023,09:30,10057.54,10072.13,10052.33,10064.57,32242
04-04-2023,09:45,10064.57,10070.49,10057.09,10059.44,40008
04-04-2023,10:00,10059.44,10072.07,10043,10049.13,11224
04-04-2023,10:15,10049.13,10056.74,10038.15,10040.34,2120
04-04-2023,10:30,10040.34,10044.09,10026.3,10032.47,31405
04-04-2023,10:45,10032.47,10037.14,10025.12,10026.09,10208
04-04-2023,11:00,10026.09,10043.15,10020.66,10039.55,26887
